,AUC,ACC,max_depth,eta,subsample,colsamp_bytree,colsamp_bylvl,min_child_weight,silent,objective,eval_metric,tree_method,alpha,gamma,lambda,scale_pos_weight
3349,0.7798258856682769,90.7521578298397,44.0,0.7995286679401794,1.0,1.0,1.0,64.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.0017414565437868,15.115031178715599,0.6630205977878062,1.2384237373907314
3350,0.8832669082125604,86.84751335799425,22.0,0.19866371962725327,1.0,1.0,1.0,9.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.8819250516598425,18.780249051056863,0.8582542704917234,6.032081470666566
3351,0.8491535829307568,89.88902589395808,17.0,0.414496424552795,1.0,1.0,1.0,46.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.383891690044991,4.09067372920312,0.8536800270890921,3.0236369780239105
3352,0.8270652173913042,79.90135635018495,49.0,0.1818892538062794,1.0,1.0,1.0,83.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.455695886992743,6.419447730264075,4.254919884543733,5.193972917705132
3353,0.8137721417069244,81.3810110974106,32.0,0.8763900129297377,1.0,1.0,1.0,61.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.551267987787243,19.641367936891978,1.3518641551605466,3.9633039921520252
3354,0.8611382850241547,80.43567612001644,47.0,0.9447571548423099,1.0,1.0,1.0,77.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.38301937843029377,0.4297977257327279,3.44172718438243,9.701863879506064
3355,0.7507608695652174,90.7521578298397,42.0,0.8843414304434549,1.0,1.0,1.0,29.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.8786248350276432,9.991735529140533,2.6260527923538923,0.22905355302914043
3356,0.8595209339774559,89.8479243732018,48.0,0.22448713347863125,1.0,1.0,1.0,57.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.8161432850724903,17.273909463810224,3.9595632195281194,4.42365148722177
3357,0.8592491948470209,73.69502671598849,32.0,0.9481092171592271,1.0,1.0,1.0,100.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.507077106150052,20.02574620452801,3.609220431355168,9.761626560900933
3358,0.8650301932367149,81.79202630497329,30.0,0.9231123518834261,1.0,1.0,1.0,53.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.941549287828052,16.070452298663618,4.053792015067417,7.458847176600391
3359,0.8876338566827697,89.19030004110152,11.0,0.6471066893041368,1.0,1.0,1.0,29.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.57056817335804,2.1985353466896203,0.3066545505745222,4.13350338559909
3360,0.8063868760064412,85.737772297575,47.0,0.6266273575179818,1.0,1.0,1.0,72.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.344371938719718,3.0931197295105712,3.3685467732087786,3.0420679542403475
3361,0.8786382850241546,84.91574188244965,23.0,0.9068447805119795,1.0,1.0,1.0,16.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.5357184348512405,16.764515398118167,1.2281677568267098,7.554548043554577
3362,0.8612761674718198,80.35347307850391,11.0,0.9741275717498725,1.0,1.0,1.0,68.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.3365638787393026,15.311477797675433,3.6675982264685807,7.735494432508478
3363,0.8858534621578099,86.35429510891903,9.0,0.19826620267170036,1.0,1.0,1.0,31.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.22073207792683125,19.352751634188888,2.1693975222360806,5.576204872620714
3364,0.8003361513687601,75.01027538018907,47.0,0.7012611542033469,1.0,1.0,1.0,99.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.2442657203523657,13.667549481695747,1.5427057408462246,5.7101971378885015
3365,0.879512882447665,85.16235100698727,35.0,0.16875595636504115,1.0,1.0,1.0,52.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.310185568827588,2.0076963177316665,0.07208012395145513,6.908504903145304
3366,0.8622423510466989,81.3810110974106,32.0,0.4010349111110273,1.0,1.0,1.0,86.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.428963856608154,3.668793004676571,4.457800445865025,6.64473559476648
3367,0.8621537842190016,86.60090423345663,12.0,0.42890336811835117,1.0,1.0,1.0,74.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.8894786888864696,6.226940826051205,0.4993902015989088,5.140980359718496
3368,0.8525986312399356,84.29921907110563,35.0,0.26015777997114653,1.0,1.0,1.0,85.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.1833395861643976,21.429363203922307,3.9545133452863945,6.140377101530677
3369,0.8867834138486312,87.58734073160707,42.0,0.08906126736128972,1.0,1.0,1.0,17.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.443442775363726,10.72586239008265,1.4509463782778187,6.301009277958059
3370,0.8005837359098229,86.76531031648172,4.0,0.3679201541105127,1.0,1.0,1.0,77.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.6194961337704474,7.668075007451194,0.8409794530470249,2.793931446326204
3371,0.8622463768115942,86.10768598438142,34.0,0.9472435084524966,1.0,1.0,1.0,33.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.375396569447041,8.434079341062942,3.803896195144355,4.843438490608309
3372,0.8782336956521739,93.30045211672832,3.0,0.1173505188086249,1.0,1.0,1.0,36.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.7497930305146927,14.668983926801946,2.7637345296373645,4.307454883676724
3373,0.7883846618357488,90.7521578298397,5.0,0.7185834238368101,1.0,1.0,1.0,43.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.8886058614776098,7.187505345874054,4.265033091260163,0.5827960958251366
3374,0.8804257246376812,84.17591450883683,43.0,0.43515873531519855,1.0,1.0,1.0,40.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.6147116510496203,21.860787992179407,0.776506724558847,8.160905585911873
3375,0.8842059178743962,84.83353884093711,4.0,0.9199890489003425,1.0,1.0,1.0,15.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.064861996072272,12.567255237380332,4.926248776471362,6.708953009784883
3376,0.8869152576489532,88.77928483353884,49.0,0.4537078650836456,1.0,1.0,1.0,10.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.988500657283115,4.469252512606914,0.1540866552793202,5.994701176719928
3377,0.862241344605475,85.57336621454994,1.0,0.6736100427370446,1.0,1.0,1.0,52.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.5584128583909846,1.6193219513138901,3.465636271220095,4.956488393003306
3378,0.8849587359098228,81.3810110974106,27.0,0.11851234901311947,1.0,1.0,1.0,53.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.953337696255759,12.920429795464022,1.223253637869277,9.184571610006216
3379,0.7889402173913044,83.06617344841759,9.0,0.7135637119646769,1.0,1.0,1.0,64.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.8478314824895525,14.66716207589409,4.18392020292348,2.9263571586677095
3380,0.887368156199678,84.29921907110563,41.0,0.19054416526893014,1.0,1.0,1.0,18.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.24498955779562293,10.494386132218006,1.8392785268769734,9.377100078103215
3381,0.8590700483091787,83.23057953144266,15.0,0.8619367242858739,1.0,1.0,1.0,73.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.5506318517617212,0.5799775930256434,3.4885332957253965,7.072578866551277
3382,0.8602576489533011,82.5318536785861,5.0,0.7821219434306237,1.0,1.0,1.0,63.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.8511783102579379,10.128794872230218,1.5382516920275329,6.618558046649916
3383,0.8618005233494365,83.436087135224,46.0,0.28796197285088165,1.0,1.0,1.0,80.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.8841259470330742,6.491759208249176,2.0567637067674576,6.385006155787933
3384,0.7875785024154589,74.92807233867653,10.0,0.4941681577419751,1.0,1.0,1.0,98.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.6479984239441583,19.353287111648644,3.5077586730735595,5.5922713955821335
3385,0.47354166666666675,90.7521578298397,1.0,0.13019933127841787,1.0,1.0,1.0,25.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.762716625418071,8.682917402450412,4.689899537371894,0.14478968721360896
3386,0.8658152173913043,90.30004110152076,14.0,0.8563377276555146,1.0,1.0,1.0,23.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.1968799764296747,2.458489652082077,0.590076657694118,3.50069498652422
3387,0.8669887278582931,86.72420879572545,33.0,0.6000827864972248,1.0,1.0,1.0,58.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.3488461245982615,2.518912589729447,3.679193091197082,4.908424080506686
3388,0.864927536231884,92.19071105630908,30.0,0.9952074499732918,1.0,1.0,1.0,1.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.0336595255105387,1.0935599322886818,2.128983425251022,2.469248079938622
3389,0.8846195652173914,92.47842170160295,24.0,0.2829672450326983,1.0,1.0,1.0,21.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.2019492838600077,2.2777006329964573,0.3256282202852784,2.7190015776803267
3390,0.8835466988727859,88.69708179202631,4.0,0.6771886511844633,1.0,1.0,1.0,15.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.010512585044861,20.379438414827483,1.6818151778179562,4.353290644389843
3391,0.8688224637681159,84.83353884093711,40.0,0.4183309911219021,1.0,1.0,1.0,53.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.0710440337010607,9.2767490653325,4.948466951920257,5.746483865036934
3392,0.8681129227053139,91.5330867242088,41.0,0.40852410191642885,1.0,1.0,1.0,33.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.300118268210109,4.901833023226171,0.04032189446272649,3.0014705847905265
3393,0.8596386876006442,76.65433621043978,43.0,0.1459428521154308,1.0,1.0,1.0,97.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.7753853569374685,18.743796884820963,4.013533017633786,9.141665808391387
3394,0.8685970209339774,82.65515824085492,40.0,0.290192961514951,1.0,1.0,1.0,70.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.993705116845457,2.0565433059161946,1.4250357487443888,7.927750737473968
3395,0.8504619565217392,81.21660501438554,31.0,0.261799463894111,1.0,1.0,1.0,91.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.8618323812037008,18.155184422896824,1.5446465274316368,6.88666157129418
3396,0.8826489533011272,81.46321413892314,43.0,0.6176802400572351,1.0,1.0,1.0,60.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.893069015303439,6.178363945929305,1.7577650469692614,9.68530291570792
3397,0.8005032206119164,77.96958487464036,32.0,0.9073282349729386,1.0,1.0,1.0,95.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.765527208842226,0.7326899317025876,3.104985823450673,5.395618858969207
3398,0.8873691626409017,81.79202630497329,2.0,0.3696377395309737,1.0,1.0,1.0,12.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.280781743103353,17.705826722355294,3.1002062077329033,7.681135129116647
3399,0.8929981884057971,83.14837648993013,1.0,0.6842670861425665,1.0,1.0,1.0,16.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.6291090318846115,1.2739426104268703,0.3247681594362434,8.82183097727294
3400,0.8926328502415459,87.83394985614467,35.0,0.45816411141856517,1.0,1.0,1.0,4.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.6288334006262764,15.282519300277189,0.9626020292735882,7.442002949937648
3401,0.8405243558776168,89.10809699958898,36.0,0.010320242262494617,1.0,1.0,1.0,55.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.3035588289726776,23.776546032706754,0.19465700983699374,7.863791278888303
3402,0.8910970209339775,85.45006165228114,27.0,0.13320493602338035,1.0,1.0,1.0,3.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.009968602917589,10.597098619526491,1.5552303504503522,9.44759471055414
3403,0.7848258856682772,90.7521578298397,1.0,0.32324597965478274,1.0,1.0,1.0,88.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.640692998558672,20.594890964397802,3.1814374452171896,3.2558190920031027
3404,0.8891777375201289,86.76531031648172,2.0,0.6930235579427683,1.0,1.0,1.0,21.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.326256639945379,5.992936621731381,1.5004096492667012,5.0117345112103795
3405,0.8716767310789051,88.3271681052199,34.0,0.6868524492697243,1.0,1.0,1.0,9.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.2640755934602843,3.5569403507709705,1.6239396851553871,5.726000147312464
3406,0.8802657004830919,85.81997533908755,47.0,0.7133359490595419,1.0,1.0,1.0,16.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.6428790064254573,17.83824930525958,0.4666935162386743,6.591808969658243
3407,0.7837137681159421,79.0793259350596,18.0,0.7084531666583638,1.0,1.0,1.0,65.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.451024925552064,16.046500741000298,3.1671885260786556,3.8899107602792347
3408,0.7938033413848633,80.68228524455405,35.0,0.7361041053920682,1.0,1.0,1.0,67.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.576174636531235,12.63090993930596,0.2790127139006132,3.4477052031748623
3409,0.8843276972624798,82.16193999177969,19.0,0.2562255939323873,1.0,1.0,1.0,49.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.692531064337929,1.3217845908280985,4.546492242241348,9.873661107411662
3410,0.8653874798711756,86.14878750513769,2.0,0.09527942208200668,1.0,1.0,1.0,54.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.3080391148320736,1.4613541220567656,0.8954170862415245,5.531258075787312
3411,0.8518427938808374,89.80682285244553,33.0,0.05875231364453293,1.0,1.0,1.0,45.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.6664249844350523,4.078891512468824,4.300389553460974,4.425020556324744
3412,0.8763617149758454,82.86066584463624,45.0,0.33286254056591247,1.0,1.0,1.0,16.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.810760239397949,24.987562875983745,3.3369862251660924,7.988476000273898
3413,0.8019927536231884,87.2996300863132,44.0,0.2348414396564097,1.0,1.0,1.0,51.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.218887119645069,5.041110721423209,4.109045668687728,3.0294291481487514
3414,0.7959611513687599,76.53103164817098,28.0,0.9082265373639887,1.0,1.0,1.0,89.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.7373883481489574,14.866862529278139,0.3529956201896578,4.493599417995111
3415,0.7760950080515298,90.7521578298397,12.0,0.9967394367335324,1.0,1.0,1.0,71.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.368208859057993,13.768969630463413,3.2150213122231515,0.9057089383464312
3416,0.8788355475040257,86.76531031648172,7.0,0.9393219401746358,1.0,1.0,1.0,30.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.402269941974423,14.805666845831581,1.5915302702535261,5.286651545939078
3417,0.8572725442834139,81.3810110974106,7.0,0.9672098443079628,1.0,1.0,1.0,91.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.245076675551509,15.109770728725778,1.5976248911210482,7.536515857260366
3418,0.8813627214170692,88.16276202219483,34.0,0.598232065957531,1.0,1.0,1.0,37.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.9692810244145955,23.94915894595881,1.3358390026255917,5.024568530648161
3419,0.8847292673107889,85.20345252774352,10.0,0.7482418403763543,1.0,1.0,1.0,15.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.590906998658658,2.0045476200926005,3.7467446766014096,9.766644272585255
3420,0.8109671900161031,91.28647759967119,16.0,0.04551187161625159,1.0,1.0,1.0,43.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.9384200173736101,20.189693249021186,2.9681615527747782,2.7343891743951723
3421,0.8875483091787439,84.79243732018085,13.0,0.25365688282655174,1.0,1.0,1.0,43.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.2387128123702826,0.8108433221203082,0.8771419538271663,8.152882103921694
3422,0.811399959742351,84.71023427866831,40.0,0.6196578769455676,1.0,1.0,1.0,75.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.9985435630306392,0.330158362138383,3.170866592109584,3.5476018520739716
3423,0.8644212962962964,83.68269625976161,34.0,0.30250735564175146,1.0,1.0,1.0,77.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.211135951983218,7.445350646783333,0.8724976048567118,6.06230175639772
3424,0.7872121578099839,80.18906699547884,17.0,0.39469681435273596,1.0,1.0,1.0,78.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.3649989614460822,23.41966954522652,2.4014245116051676,4.032766856857481
3425,0.8879730273752012,93.75256884504726,23.0,0.37090121308146595,1.0,1.0,1.0,13.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.7075047752501268,20.332284665997406,3.5556249462665868,3.189113707763674
3426,0.7919555152979066,89.93012741471435,18.0,0.968057810457244,1.0,1.0,1.0,92.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.0004132248116537,6.017546561907569,2.163911148275659,2.1432184057953885
3427,0.7671507648953302,90.7521578298397,26.0,0.5595603886330499,1.0,1.0,1.0,5.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.389515217213001,18.75531127487474,3.3198253414236545,0.40576796196932774
3428,0.8813315217391304,93.75256884504726,6.0,0.580486909891458,1.0,1.0,1.0,9.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.629948056149152,12.409549718264218,4.9948897743011464,1.5774263998051319
3429,0.8049516908212561,84.50472667488697,24.0,0.26029165215690797,1.0,1.0,1.0,94.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.608617379196749,2.472535816895588,2.999741888540575,3.2337012184975924
3430,0.7849627616747181,90.7521578298397,26.0,0.5037467218402014,1.0,1.0,1.0,45.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.2259303953310536,20.56589172531567,3.876838653083181,1.497969794254277
3431,0.7291767310789049,90.7521578298397,30.0,0.930326941156214,1.0,1.0,1.0,57.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.3348948408123764,19.04818967957637,2.849237000456978,0.4507881039011463
3432,0.886519726247987,83.76489930127414,37.0,0.877896751970685,1.0,1.0,1.0,52.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.5374829771981091,13.86939704696478,1.16863821565035,8.60573765416804
3433,0.8669887278582931,83.1894780106864,16.0,0.13191953368222697,1.0,1.0,1.0,80.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.4879336267185534,1.1396795102719737,2.6862973117725315,6.4492439919481175
3434,0.8806461352657003,82.20304151253596,45.0,0.31731738679301413,1.0,1.0,1.0,57.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.10354687432632625,18.730375376522964,0.466352647866351,8.286981856306369
3435,0.7885235507246376,79.0793259350596,15.0,0.5304238008926038,1.0,1.0,1.0,94.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.39723057373612,22.115652566839188,1.250241700294061,3.8993450463130164
3436,0.8599627616747182,93.34155363748458,20.0,0.14179573402111234,1.0,1.0,1.0,55.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.7823972745608954,18.941759949168887,4.173821660333313,3.9328126461964152
3437,0.8868669484702094,85.737772297575,44.0,0.11684205616466403,1.0,1.0,1.0,37.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.6525518882370185,22.102652290335456,3.1255625494837806,6.082598861478408
3438,0.8371960547504026,88.24496506370735,6.0,0.04416216148820962,1.0,1.0,1.0,96.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.611247380272617,3.889702029630468,2.70882981950177,6.397800755903091
3439,0.7899295491143318,90.7521578298397,42.0,0.12787149473436632,1.0,1.0,1.0,61.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.225198012900392,24.692370545101678,3.772473528678513,2.6521771349265344
3440,0.7917159822866344,90.01233045622688,42.0,0.8716795591516158,1.0,1.0,1.0,89.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.1544452091259627,8.869463518959078,3.0441489695313306,2.22291345135646
3441,0.8799406199677939,85.08014796547472,49.0,0.8348040378168273,1.0,1.0,1.0,17.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.520464454203286,17.882225032307023,0.08121296151632984,7.7452847268332095
3442,0.783575885668277,90.7521578298397,3.0,0.7478233677192941,1.0,1.0,1.0,93.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.803868263151304,24.444232275943428,3.1055571434292766,2.321943741912177
3443,0.8631219806763284,92.31401561857788,6.0,0.9262370424724073,1.0,1.0,1.0,23.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.2592496381017666,24.76560716534565,1.1524765485317123,2.5113531595758865
3444,0.7903321256038646,83.88820386354296,26.0,0.2829255081921269,1.0,1.0,1.0,92.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.309826421493448,18.0439635193584,3.9699572438576727,4.057003751014517
3445,0.7973319243156198,82.77846280312372,25.0,0.8769363855065135,1.0,1.0,1.0,98.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.20389429561931294,6.45926279919635,0.6340827897355961,3.2997663450840187
3446,0.8806260064412239,80.60008220304151,25.0,0.612931570631185,1.0,1.0,1.0,75.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.9509204585710656,14.545860448482292,3.26852502789073,9.967459374077468
3447,0.7919685990338164,90.7521578298397,36.0,0.7615639189386135,1.0,1.0,1.0,65.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.727264232270732,7.122383610420114,4.2933087478874725,1.8666469171827826
3448,0.8385255636070854,92.60172626387177,31.0,0.26375794050822166,1.0,1.0,1.0,10.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.1581616174385267,24.454567699904096,1.4702805505022631,1.0212295268497795
3449,0.8903029388083736,91.28647759967119,4.0,0.3130103158636045,1.0,1.0,1.0,19.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.783360054890665,11.666483212537242,1.8927335152268354,3.5566927037295617
3450,0.8097131642512077,90.7521578298397,41.0,0.8926718098296509,1.0,1.0,1.0,0.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.730708589788264,13.097087355080387,3.366737744870583,0.3219359980929304
3451,0.7876590177133656,90.7521578298397,1.0,0.31554291946343505,1.0,1.0,1.0,75.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.8683247922978552,21.683392555389286,2.5619364807262954,2.3513450849357165
3452,0.7825000000000001,76.48993012741471,45.0,0.9945650658851473,1.0,1.0,1.0,75.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.4530594597113673,23.031612487402853,0.9391033377557584,4.518734146915206
3453,0.47354166666666675,90.7521578298397,11.0,0.7636754136536322,1.0,1.0,1.0,47.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.367334732499689,15.717157930225195,2.0505575534446328,0.05109038361258755
3454,0.8261231884057971,80.72338676531032,6.0,0.15126474615689145,1.0,1.0,1.0,86.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.9329454378515173,1.9260328646810765,1.0078587683272888,5.459016341344033
3455,0.7797342995169083,90.7521578298397,32.0,0.8530336612675548,1.0,1.0,1.0,83.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.943295077572728,23.95511035575522,1.4995398623699625,2.095769519367625
3456,0.8846980676328502,82.4085491163173,28.0,0.657419477676244,1.0,1.0,1.0,58.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.6056206254568286,8.518152911859914,2.5869616321771574,8.677814029927653
3457,0.8653170289855072,87.422934648582,42.0,0.7982201832532108,1.0,1.0,1.0,48.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.845238072422546,8.442428434287969,3.022539624201959,4.196075396381152
3458,0.8652979066022545,93.25935059597205,22.0,0.05322218827098568,1.0,1.0,1.0,41.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.717346052944041,4.141211827503294,4.761359886755421,2.9073739336252813
3459,0.8644112318840579,90.21783806000822,37.0,0.14862080704098313,1.0,1.0,1.0,56.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.9347765629676391,2.9844963965255404,1.2867713424819316,4.27166573708443
3460,0.8894011674718196,83.72379778051788,7.0,0.2298605455692211,1.0,1.0,1.0,22.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",0.9583602830476468,11.813706145179268,2.3631991211670265,9.047103174005072
3461,0.8628291062801933,86.72420879572545,34.0,0.035862248169239774,1.0,1.0,1.0,65.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",4.32734015999112,4.161694563573542,0.5126380897712274,5.874054789720548
3462,0.7430152979066023,90.7521578298397,3.0,0.2602239635851603,1.0,1.0,1.0,92.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.646231443556551,13.212113208322918,4.785331142603518,0.5859822937799652
3463,0.80926731078905,80.35347307850391,15.0,0.7059628625745538,1.0,1.0,1.0,75.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",3.34332187043901,21.680708571732225,2.6340507112908713,4.7693941296906175
3464,0.8629287439613526,93.05384299219071,14.0,0.43642986652272964,1.0,1.0,1.0,35.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",2.349160253154901,11.091014653926013,2.1808999740529753,2.595570269323595
3465,0.7869635668276973,83.60049321824907,45.0,0.9952017433581889,1.0,1.0,1.0,98.0,1.0,"[""'binary:logistic'""]","[""'auc'""]","[""'exact'""]",1.5386473540660595,18.616934307564627,3.0614702125788407,2.762046639588166
