auc,loss_function,verbose,eval_metric,random_seed,thread_count,iterations,depth,learning_rate,reg_lambda,scale_pos_weight,min_data_in_leaf
0.9643176328502415,Logloss,False,AUC,42,7,500,5,1,10,0.1,100
0.9646074879227053,Logloss,False,AUC,42,7,500,5,1,10,1,5
0.9646074879227053,Logloss,False,AUC,42,7,500,5,1,10,1,10
0.9646074879227053,Logloss,False,AUC,42,7,500,5,1,10,1,50
0.9646074879227053,Logloss,False,AUC,42,7,500,5,1,10,1,100
0.9693921095008052,Logloss,False,AUC,42,7,500,5,1,10,10,5
0.9693921095008052,Logloss,False,AUC,42,7,500,5,1,10,10,10
0.9693921095008052,Logloss,False,AUC,42,7,500,5,1,10,10,50
0.9693921095008052,Logloss,False,AUC,42,7,500,5,1,10,10,100
0.9782568438003221,Logloss,False,AUC,42,7,500,10,0.01,0,1,5
0.9782568438003221,Logloss,False,AUC,42,7,500,10,0.01,0,1,10
0.9782568438003221,Logloss,False,AUC,42,7,500,10,0.01,0,1,50
0.9782568438003221,Logloss,False,AUC,42,7,500,10,0.01,0,1,100
0.9701570048309178,Logloss,False,AUC,42,7,500,10,0.01,0,10,5
0.9701570048309178,Logloss,False,AUC,42,7,500,10,0.01,0,10,10
0.9701570048309178,Logloss,False,AUC,42,7,500,10,0.01,0,10,50
0.9701570048309178,Logloss,False,AUC,42,7,500,10,0.01,0,10,100
0.9610909822866345,Logloss,False,AUC,42,7,500,10,0.01,0.1,0.1,5
0.9610909822866345,Logloss,False,AUC,42,7,500,10,0.01,0.1,0.1,10
0.9610909822866345,Logloss,False,AUC,42,7,500,10,0.01,0.1,0.1,50
0.9610909822866345,Logloss,False,AUC,42,7,500,10,0.01,0.1,0.1,100
0.9784299516908213,Logloss,False,AUC,42,7,500,10,0.01,0.1,1,5
0.9784299516908213,Logloss,False,AUC,42,7,500,10,0.01,0.1,1,10
0.9784299516908213,Logloss,False,AUC,42,7,500,10,0.01,0.1,1,50
